userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,time_rel_sec,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,potential_score,path,move_prob,path_prob,path_number,board_state,position,path_after,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action,solution
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,64545,2,64.545,41.02694018,2,100,100,65,-41.863981,10,"[[6, 2, 1], [6, 3, 2], [5, 3, 1]]",0.124004141,4.09E-13,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 2, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_4,"[[6, 2, 1], [6, 3, 2], [5, 3, 1], [4, 4, 2]]",0.811,0.811,click,9,4,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,73036,1,73.036,-100,1,10,-100,64,-58.97305982,0,"[[6, 2, 1], [6, 3, 2], [5, 3, 1], [4, 4, 2]]",0.0001,4.09E-17,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 2, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_4,"[[6, 2, 1], [6, 3, 2], [5, 3, 1], [4, 4, 2], [6, 4, 1]]",8.491,8.491,click,10,5,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,74783,2,74.783,1.867150874,11,100,100,63,98.13284913,10,"[[6, 2, 1], [6, 3, 2], [5, 3, 1], [4, 4, 2], [6, 4, 1]]",0.004779815,1.96E-19,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 2, 1, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",7_5,"[[6, 2, 1], [6, 3, 2], [5, 3, 1], [4, 4, 2], [6, 4, 1], [7, 5, 2]]",1.747,1.747,click,11,6,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,77402,1,77.402,-100,1,10,-100,62,-98.13284913,0,"[[6, 2, 1], [6, 3, 2], [5, 3, 1], [4, 4, 2], [6, 4, 1], [7, 5, 2]]",0.0001,1.96E-23,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 2, 1, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 2, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_2,"[[6, 2, 1], [6, 3, 2], [5, 3, 1], [4, 4, 2], [6, 4, 1], [7, 5, 2], [4, 2, 1]]",2.619,2.619,click,12,7,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,reset,1.59E+12,78989,1,78.989,-100,,,,,100,0,"[[6, 2, 1], [6, 3, 2], [5, 3, 1], [4, 4, 2], [6, 4, 1], [7, 5, 2], [4, 2, 1]]",0.0001,1.96E-27,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 1, 1, 2, 2, 2, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 2, 1, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 2, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[6, 2, 1], [6, 3, 2], [5, 3, 1], [4, 4, 2], [6, 4, 1], [7, 5, 2], [4, 2, 1]]",1.587,1.587,click,,7,,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,83492,1,83.492,2.476678005,7,27.32553855,23.22222222,68,2.476678005,0,[],0.017726896,0.017726896,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",7_5,"[[7, 5, 1]]",4.503,6.09,reset,13,1,TRUE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,85876,2,85.876,0,34,100,100,67,-2.476678005,27.32553855,"[[7, 5, 1]]",6.70E-08,1.19E-09,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_4,"[[7, 5, 1], [6, 4, 2]]",2.384,2.384,click,14,2,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,88707,1,88.707,2.04228458,14,27.32553855,23.22222222,66,2.04228458,0,"[[7, 5, 1], [6, 4, 2]]",0.013456671,1.60E-11,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 2, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",8_5,"[[7, 5, 1], [6, 4, 2], [8, 5, 1]]",2.831,2.831,click,15,3,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,89367,2,89.367,1.223803855,15,100,100,65,-3.266088435,36.49282927,"[[7, 5, 1], [6, 4, 2], [8, 5, 1]]",0.002565128,4.10E-14,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 2, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_5,"[[7, 5, 1], [6, 4, 2], [8, 5, 1], [6, 5, 2]]",0.66,0.66,click,16,4,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,93772,1,93.772,1.569054227,18,36.49282927,23.22222222,64,2.792858082,0,"[[7, 5, 1], [6, 4, 2], [8, 5, 1], [6, 5, 2]]",0.009291259,3.81E-16,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 2, 2, 0, 0, 0, 0], [2, 2, 0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_6,"[[7, 5, 1], [6, 4, 2], [8, 5, 1], [6, 5, 2], [6, 6, 1]]",4.405,4.405,click,17,5,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,95294,2,95.294,2.233471266,10,100,100,63,-3.802525493,36.49282927,"[[7, 5, 1], [6, 4, 2], [8, 5, 1], [6, 5, 2], [6, 6, 1]]",0.004732474,1.80E-18,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 2, 2, 1, 0, 0, 0], [2, 2, 0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_6,"[[7, 5, 1], [6, 4, 2], [8, 5, 1], [6, 5, 2], [6, 6, 1], [5, 6, 2]]",1.522,1.522,click,18,6,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,reset,1.59E+12,102018,2,102.018,-2.233471266,,,,,38.72630053,36.49282927,"[[7, 5, 1], [6, 4, 2], [8, 5, 1], [6, 5, 2], [6, 6, 1], [5, 6, 2]]",0.004732474,8.53E-21,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 2, 0, 0, 0], [1, 1, 0, 0, 2, 2, 1, 0, 0, 0], [2, 2, 0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[7, 5, 1], [6, 4, 2], [8, 5, 1], [6, 5, 2], [6, 6, 1], [5, 6, 2]]",6.724,6.724,click,,6,,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,107536,1,107.536,22.11111111,3,27.32553855,23.22222222,68,22.11111111,100,[],0.158259796,0.158259796,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",0_5,"[[0, 5, 1]]",5.518,12.242,reset,19,1,TRUE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,108498,2,108.498,10,0,10,-100,67,-32.11111111,23.22222222,"[[0, 5, 1]]",1,0.158259796,4,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_9,"[[0, 5, 1], [4, 9, 2]]",0.962,0.962,click,20,2,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,112433,1,112.433,23.22222222,0,23.22222222,21,66,33.22222222,100,"[[0, 5, 1], [4, 9, 2]]",0.268782545,0.042537471,4,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",1_8,"[[0, 5, 1], [4, 9, 2], [1, 8, 1]]",3.935,3.935,click,21,3,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,112753,2,112.753,10,0,10,-100,65,-33.22222222,5.74844101,"[[0, 5, 1], [4, 9, 2], [1, 8, 1]]",1,0.042537471,4,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",1_9,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2]]",0.32,0.32,click,22,4,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,114195,1,114.195,0.361111111,27,5.74844101,4.78859548,64,10.36111111,0,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2]]",0.008038474,0.000341936,4,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",0_3,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [0, 3, 1]]",1.442,1.442,click,23,5,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,115654,2,115.654,0,36,100,100,63,-0.361111111,5.74844101,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [0, 3, 1]]",4.99E-08,1.71E-11,4,"[[0, 0, 0, 1, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",0_2,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [0, 3, 1], [0, 2, 2]]",1.459,1.459,click,24,6,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,122303,1,122.303,0.0625,31,5.74844101,4.78859548,62,0.0625,0,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [0, 3, 1], [0, 2, 2]]",0.001382062,2.36E-14,4,"[[0, 0, 2, 1, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",1_3,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [0, 3, 1], [0, 2, 2], [1, 3, 1]]",6.649,6.649,click,25,7,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,122803,2,122.803,0.173611111,34,100,100,61,-0.236111111,5.74844101,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [0, 3, 1], [0, 2, 2], [1, 3, 1]]",0.000431779,1.02E-17,4,"[[0, 0, 2, 1, 1, 1, 2, 0, 0, 0], [0, 0, 0, 1, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",1_2,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [0, 3, 1], [0, 2, 2], [1, 3, 1], [1, 2, 2]]",0.5,0.5,click,26,8,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,123215,1,123.215,0.498168934,26,5.74844101,4.78859548,60,0.671780045,0,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [0, 3, 1], [0, 2, 2], [1, 3, 1], [1, 2, 2]]",0.010960922,1.12E-19,4,"[[0, 0, 2, 1, 1, 1, 2, 0, 0, 0], [0, 0, 2, 1, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",2_2,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [0, 3, 1], [0, 2, 2], [1, 3, 1], [1, 2, 2], [2, 2, 1]]",0.412,0.412,click,27,9,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,124281,2,124.281,0.693662601,21,100,100,59,-1.191831535,3.532020958,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [0, 3, 1], [0, 2, 2], [1, 3, 1], [1, 2, 2], [2, 2, 1]]",0.001779793,1.99E-22,4,"[[0, 0, 2, 1, 1, 1, 2, 0, 0, 0], [0, 0, 2, 1, 2, 1, 1, 1, 1, 2], [0, 0, 1, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",3_2,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [0, 3, 1], [0, 2, 2], [1, 3, 1], [1, 2, 2], [2, 2, 1], [3, 2, 2]]",1.066,1.066,click,28,10,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,124700,1,124.7,0.390408163,24,3.532020958,2.847098915,58,1.084070764,0,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [0, 3, 1], [0, 2, 2], [1, 3, 1], [1, 2, 2], [2, 2, 1], [3, 2, 2]]",0.010499474,2.09E-24,4,"[[0, 0, 2, 1, 1, 1, 2, 0, 0, 0], [0, 0, 2, 1, 2, 1, 1, 1, 1, 2], [0, 0, 1, 1, 2, 2, 2, 1, 0, 0], [0, 0, 2, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_2,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [0, 3, 1], [0, 2, 2], [1, 3, 1], [1, 2, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1]]",0.419,0.419,click,29,11,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,reset,1.59E+12,125532,1,125.532,0.390408163,,,,,-0.390408163,0,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [0, 3, 1], [0, 2, 2], [1, 3, 1], [1, 2, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1]]",0.010499474,2.19E-26,4,"[[0, 0, 2, 1, 1, 1, 2, 0, 0, 0], [0, 0, 2, 1, 2, 1, 1, 1, 1, 2], [0, 0, 1, 1, 2, 2, 2, 1, 0, 0], [0, 0, 2, 2, 2, 1, 1, 2, 1, 1], [2, 0, 1, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [0, 3, 1], [0, 2, 2], [1, 3, 1], [1, 2, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1]]",0.832,0.832,click,,11,,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,131412,1,131.412,23.22222222,1,27.32553855,23.22222222,68,23.22222222,100,[],0.166212542,0.166212542,5,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",1_9,"[[1, 9, 1]]",5.88,6.712,reset,30,1,TRUE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,132992,2,132.992,10,0,10,-100,67,-33.22222222,44.38282927,"[[1, 9, 1]]",1,0.166212542,5,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 1], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",1_8,"[[1, 9, 1], [1, 8, 2]]",1.58,1.58,click,31,2,FALSE,1.59E+12,j9
422893,10_easy_full,10,easy,full,validatedCorrect,reset,1.59E+12,135286,2,135.286,-10,,,,,54.38282927,44.38282927,"[[1, 9, 1], [1, 8, 2]]",1,0.166212542,5,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 2, 1], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[1, 9, 1], [1, 8, 2]]",2.294,2.294,click,,2,,1.59E+12,j9
